lac;mu;gam;laa;K
0,46727771894074976;0,304965762305073440;0,006959134971257299;0,6430262387730181;Inf
0,33503978629596531;0,485532634309493005;0,004201326514594257;0,2749996627680957;Inf
0,85885229636915028;0,186803160351701081;0,001618595025502145;0,7159041375853121;Inf
0,62750418554060161;0,055671738111414015;0,005435562313068658;0,2854363524820656;Inf
0,84800292667932808;0,473077220492996275;0,009615009431727231;0,2799028523731977;Inf
0,86740759038366377;0,411729005747474730;0,001997654621955007;0,5535344176460057;Inf
0,14782010065391660;0,311721584061160684;0,006295473424252122;0,3281105326022953;Inf
0,83277151430957019;0,439955593901686370;0,002336143259890378;0,7897367652039975;Inf
0,08704615384340286;0,251836568815633655;0,008255131682381034;0,8511992988642305;Inf
0,68906813650391996;0,102089846623130143;0,008303547392133624;0,2957087846007198;Inf
0,66038092458620667;0,352916267584078014;0,002291741068474948;0,6962639191187918;Inf
0,44471231428906322;0,254463732941076159;0,007965937752742321;0,1048989580012858;Inf
0,75696816574782133;0,316523329005576670;0,006628539811354131;0,3663105929736048;Inf
0,31437494535930455;0,019108226988464594;0,007655664160847664;0,9831656508613378;Inf
0,35030241496860981;0,173435609904117882;0,002726488276384771;0,5005177792627364;Inf
0,37824567756615579;0,148688042070716619;0,008955331782344729;0,3791156234219670;Inf
0,16804145229980350;0,209976782090961933;0,007981244353577496;0,4302293001674116;Inf
0,27496194466948509;0,384799129911698401;0,003369980487041175;0,7251174319535494;Inf
0,43917412473820150;0,355310235521756113;0,003616145623382181;0,6186210112646222;Inf
0,89157023187726736;0,221088290330953896;0,005257178384345025;0,4018227716442198;Inf
0,71799048641696572;0,346889828215353191;0,000963068432174623;0,1921394248493016;Inf
0,61048154043965042;0,224384305649437010;0,001403820763807744;0,9132912105415016;Inf
0,45608415198512375;0,275704522035084665;0,005354287181980908;0,6472052719909698;Inf
0,42796232854016125;0,104318898986093700;0,006930606220848859;0,0193014473188668;Inf
0,10784632456488907;0,325447384384460747;0,008559243858326227;0,0621672153938562;Inf
0,20874210912734270;0,110332665615715086;0,006419559649657458;0,3344632333610207;Inf
0,41193488962017000;0,387226453167386353;0,002501776816789061;0,5490886948537081;Inf
0,83757610782049596;0,218347613117657602;0,000694593430962414;0,3134579504840076;Inf
0,13382953382097185;0,188188960310071707;0,007177412824239582;0,8299268602859229;Inf
0,88681735121645033;0,253131322446279228;0,001889536608941853;0,3769010265823454;Inf
0,01407717843540013;0,156105069559998810;0,003795683821663261;0,3672975571826100;Inf
0,57741277781315148;0,449299321277067065;0,007319277192000300;0,2266938942484558;Inf
0,00618358422070742;0,128821619669906795;0,008370461673475802;0,6989856101572514;Inf
0,14653544011525810;0,103295495617203414;0,007400350666139275;0,9678369606845081;Inf
0,64097070740535855;0,463486984488554299;0,008875838466919958;0,3120366148650646;Inf
0,96332446602173150;0,421114367432892323;0,009216461130417884;0,0549420854076743;Inf
0,84533964795991778;0,183938045869581401;0,001636972853448242;0,1345157029572874;Inf
0,37331690476275980;0,035643681418150663;0,007523431975860148;0,7400196834933013;Inf
0,18342825560830534;0,270523567800410092;0,008519696015864610;0,7971182472538203;Inf
0,01896267803385854;0,417624992318451405;0,007406940029468388;0,7782846509944648;Inf
0,20382884424179792;0,142657376243732870;0,006548175599891693;0,2104357767384499;Inf
0,78774433955550194;0,314798164181411266;0,007260213249828666;0,2450529744382948;Inf
0,27533623273484409;0,439743101713247597;0,009636933661531658;0,6498566085938364;Inf
0,46926688961684704;0,212511022225953639;0,004341752089094371;0,6772372319828719;Inf
0,79097293829545379;0,051215506042353809;0,003636825389694422;0,1040858896449208;Inf
0,76018824568018317;0,491199369425885379;0,006016531407367438;0,3468560443725437;Inf
0,06899927207268775;0,101809007464908063;0,009047528896480798;0,8455359679646790;Inf
0,04908192949369550;0,064598354860208929;0,003945239335298539;0,3642844380810857;Inf
0,35961118247359991;0,181328312493860722;0,008914836256299168;0,1267004788387567;Inf
0,35883552930317819;0,160455393721349537;0,006714863514062018;0,7500891683157533;Inf
0,75946494750678539;0,036708255996927619;0,002270334030035883;0,6086290411185473;Inf
0,23979133740067482;0,168574518640525639;0,006922635680530221;0,3247096117120236;Inf
0,28506890102289617;0,332093712058849633;0,006033288363832981;0,4620917672291398;Inf
0,13357300963252783;0,474313547485508025;0,006698257988318801;0,3221019664779305;Inf
0,74527150858193636;0,284998052637092769;0,006456033457070590;0,7620810428634286;Inf
0,62482298887334764;0,131937215337529778;0,006047102152369917;0,4094026368111372;Inf
0,07630791049450636;0,022891877219080925;0,006322491213213653;0,5305131268687546;Inf
0,68478669226169586;0,231236206367611885;0,007051754521671683;0,3477050838992000;Inf
0,28891775896772742;0,186785075464285910;0,008763170193415135;0,3475691399071366;Inf
0,70572949410416186;0,227201506029814482;0,006299440073780716;0,1912611317820847;Inf
0,26201551547273993;0,493198043201118708;0,009123233784921468;0,3902893599588424;Inf
0,16635880130343139;0,114985619671642780;0,003570903430227191;0,6970103858038783;Inf
0,19178415392525494;0,369039315613918006;0,005471009591128677;0,9500208850950003;Inf
0,01972881681285799;0,271202435833401978;0,008511014950927346;0,7468539534602314;Inf
0,50594577589072287;0,130633828346617520;0,002410692586563528;0,7774222071748227;Inf
0,08053129981271923;0,319323543808422983;0,008832291027065366;0,1169227233622223;Inf
0,75018834765069187;0,215505271567963064;0,005660998199600726;0,9533915380015969;Inf
0,76309454324655235;0,129712187568657100;0,002536932718940079;0,3639921159483492;Inf
0,47508510365150869;0,359399634297005832;0,004533321552444249;0,0251397795509547;Inf
0,93835378135554492;0,364518264192156494;0,007757934152614326;0,7949727880768478;Inf
0,26585024269297719;0,082162461825646460;0,008007426012773067;0,0770002445206046;Inf
0,00237602717243135;0,157074730843305588;0,004538719169795514;0,2052976065315306;Inf
0,07390946475788951;0,273423698730766773;0,006386935964692384;0,1941644714679569;Inf
0,27921620523557067;0,390605378546752036;0,008777833215426654;0,3225119179114699;Inf
0,88305616052821279;0,360545543604530394;0,005027036680839956;0,5787631745915860;Inf
0,11443093186244369;0,176995805930346251;0,005385821259114892;0,2227580936159939;Inf
0,12839009868912399;0,364116153679788113;0,008760146796703339;0,5809001477900892;Inf
0,83999318187125027;0,455736570060253143;0,008777827296871692;0,6915848935022950;Inf
0,10128033743239939;0,375013524317182600;0,006118454136885703;0,3693283293396235;Inf
0,26058660494163632;0,393525381688959897;0,008485997007228433;0,9393141290638596;Inf
0,55164861585944891;0,244296335964463651;0,003216318816412240;0,5555531245190650;Inf
0,89265204546973109;0,135658361017704010;0,009439663533121348;0,9200757893268019;Inf
0,73184616165235639;0,369787759380415082;0,009097619249951094;0,4223917201161385;Inf
0,99431129591539502;0,211227226769551635;0,008462432583328336;0,1948209390975535;Inf
0,68268039613030851;0,435877008596435189;0,006068391343578696;0,4448045871686190;Inf
0,48553688707761467;0,175550300045870245;0,004529629286844284;0,0603541340678930;Inf
0,67737657180987298;0,341357841854915023;0,004230337755288928;0,8093780984636396;Inf
0,46784741966985166;0,399323603953234851;0,003677106155082583;0,2400570984464139;Inf
0,80938250687904656;0,074779274989850819;0,000122310980223119;0,5174704915843904;Inf
0,70240580500103533;0,414588583633303642;0,001991280689835548;0,8218523459509015;Inf
0,53213616204448044;0,279518777620978653;0,004032775850500912;0,5669236045796424;Inf
0,15877147368155420;0,226775743300095201;0,007085924369748682;0,5992266677785665;Inf
0,15431692730635405;0,124263709411025047;0,003260869164951146;0,9678955711424351;Inf
0,36647834791801870;0,153500908403657377;0,005337677062489093;0,8300178453791887;Inf
0,74266159371472895;0,054580869036726654;0,005889847001526505;0,2742341093253344;Inf
0,52729762741364539;0,331311283516697586;0,002225225931033492;0,4694613439496607;Inf
0,49452950060367584;0,260145629639737308;0,004684869716875255;0,1230636122636497;Inf
0,86234640725888312;0,452582700178027153;0,001356186885386705;0,3808362996205688;Inf
0,91678319824859500;0,060382302734069526;0,003697913188952953;0,9140990634914488;Inf
0,52300104848109186;0,396780872251838446;0,005159742033574730;0,5591400747653097;Inf
0,32977063488215208;0,029021535068750381;0,004217340403702110;0,3250682905782014;Inf
0,36298584449104965;0,335482258815318346;0,005272762756794691;0,5507444248069078;Inf
0,60721019399352372;0,254085272434167564;0,001442877496592701;0,6213782865088433;Inf
0,93594209058210254;0,335576122975908220;0,000774273853749037;0,9721215106546879;Inf
0,20563355600461364;0,229913763003423810;0,008082638634368778;0,5766307758167386;Inf
0,42349880910478532;0,478255198802798986;0,008261514429468661;0,9243521143216640;Inf
0,86714488803409040;0,085811535362154245;0,009671004188712687;0,2865035296417773;Inf
0,48612731369212270;0,181954447412863374;0,001795256582554430;0,0179664948955178;Inf
0,49416459770873189;0,141164757893420756;0,008490421106107534;0,6501160268671811;Inf
0,51013899454846978;0,049802468856796622;0,004423027113080025;0,0452108019962907;Inf
0,40305997524410486;0,159361758618615568;0,003856547386385501;0,7260269830003381;Inf
0,79767170827835798;0,272313949884846807;0,008857645348180086;0,7126181980129331;Inf
0,22780857398174703;0,486334168468602002;0,006467861232813447;0,9564336389303207;Inf
0,81135935196653008;0,127214494394138455;0,000422928100451827;0,0690139774233103;Inf
0,99201015220023692;0,202785753528587520;0,008127976260147989;0,9454674646258354;Inf
0,75213265512138605;0,377781370887532830;0,008131193786393851;0,2408936608117074;Inf
0,11373889702372253;0,170835888246074319;0,008601789248641580;0,0675257598049939;Inf
0,09280483261682093;0,075504426378756762;0,004299224670976400;0,1749442971777171;Inf
0,85759139480069280;0,316846106783486903;0,004632956709247083;0,5693633540067822;Inf
0,47389650647528470;0,088353959959931672;0,007224815269000828;0,5671212249435484;Inf
0,38068854995071888;0,030788687057793140;0,003381495876237750;0,2197481975890696;Inf
0,78933659801259637;0,128219053964130580;0,006200302976649255;0,4117733824532479;Inf
0,85117537109181285;0,422317370539531112;0,004456707690842450;0,0409266566857696;Inf
0,39956052601337433;0,123567075468599796;0,009319026281591505;0,2437729400116950;Inf
0,50105307553894818;0,047697845846414566;0,002137878662906587;0,6367447960656136;Inf
0,60505208116956055;0,371066410327330232;0,009455924083013087;0,8148901052772999;Inf
0,48062413954176009;0,270146955386735499;0,001759580441284925;0,7891123138833791;Inf
0,59418660518713295;0,163745885714888573;0,001887543920893222;0,4158805226907134;Inf
0,99552949797362089;0,164767832029610872;0,002034112261608243;0,0549204486887902;Inf
0,95504186768084764;0,267840030021034181;0,003861665509175509;0,1887258547358215;Inf
0,46637714793905616;0,167960738413967192;0,008950852188281715;0,9926565831992775;Inf
0,68723637587390840;0,042919161729514599;0,007223922337871045;0,1860767316538841;Inf
0,20490456046536565;0,042076701181940734;0,001226100334897637;0,2932756904046983;Inf
0,41874639573507011;0,188406145549379289;0,008868882081005723;0,6491366969421506;Inf
0,23972805449739099;0,390568695380352437;0,008957089202012866;0,0808356122579426;Inf
0,67894783592782915;0,491202613804489374;0,004123943438753486;0,5576474675908685;Inf
0,03172080195508897;0,242053157649934292;0,005976790329441428;0,4525890189688653;Inf
0,76298845815472305;0,285503318882547319;0,001734565100632608;0,5848719694186002;Inf
0,90055601205676794;0,363696948857977986;0,002484432675410062;0,9641444068402052;Inf
0,91095756995491683;0,054685403476469219;0,000223414660431445;0,1777719187084585;Inf
0,74965314636938274;0,185195536701940000;0,008516735122539103;0,2565332204103470;Inf
0,09187456616200507;0,136697355774231255;0,007684619305655361;0,7236074171960354;Inf
0,02020694245584309;0,380770405870862305;0,003647966154385358;0,4242042473051697;Inf
0,38394155167043209;0,398010124568827450;0,003208970474079251;0,5249837799929082;Inf
0,53367204428650439;0,009410942555405200;0,001726567402947694;0,5062733674421906;Inf
0,92646441957913339;0,014482639846391976;0,002998810794670135;0,1413422869518399;Inf
0,02407872676849365;0,134222486289218068;0,007942243155557662;0,0912100959103554;Inf
0,22691609244793653;0,462902125087566674;0,008257728349417449;0,8035001228563488;Inf
0,34046096703968942;0,300052159465849400;0,005986813814379275;0,9522308111190796;Inf
0,59387101861648262;0,331656428286805749;0,001514146991539747;0,7183105086442083;Inf
0,79412392759695649;0,062840595608577132;0,005649039512500167;0,7289149467833340;Inf
0,22342847846448421;0,268238812685012817;0,002097064408008009;0,9958158119115978;Inf
0,38740172912366688;0,165943994885310531;0,004417844610288739;0,8995471035595983;Inf
0,83425102219916880;0,143060754751786590;0,003560148964170367;0,3908863824326545;Inf
0,52956207678653300;0,214083922095596790;0,006080364852678031;0,1011732106562704;Inf
0,40200589038431644;0,098082782817073166;0,006520894763525575;0,7470321813598275;Inf
0,41850664187222719;0,017390890163369477;0,003975511691533029;0,4713599933311343;Inf
0,46620230586268008;0,250908441026695073;0,008928990343119949;0,7822421165183187;Inf
0,85698793106712401;0,396584618836641312;0,007989070352632553;0,5712484188843518;Inf
0,52505960268899798;0,444600062794052064;0,002603027510922402;0,9127549480181187;Inf
0,80981442611664534;0,197022801614366472;0,001341811709571630;0,9509995232801884;Inf
0,10783763206563890;0,329238253179937601;0,006278080616611987;0,3746684419456869;Inf
0,09778724564239383;0,318457787507213652;0,009757239110767842;0,6351409617345780;Inf
0,38950305152684450;0,470185456797480583;0,006663312348537147;0,5231292839162052;Inf
0,31498890463262796;0,264849170926027000;0,008574234351981432;0,7620839050505310;Inf
0,88655530405230820;0,259130479302257299;0,008319816065486521;0,3919452626723796;Inf
0,12128258519805968;0,191144005977548659;0,006991200828924776;0,4031866474542767;Inf
0,20606605964712799;0,140333050396293402;0,003195706789847463;0,7025854468811303;Inf
0,95027333986945450;0,324383507948368788;0,000740379001945257;0,6158384394366294;Inf
0,55535565293394029;0,118974258890375495;0,002798856394365430;0,9330564392730594;Inf
0,08507612720131874;0,383579164510592818;0,006468062722124159;0,9998452349100262;Inf
0,99823711137287319;0,158497363794595003;0,008707814144436270;0,4938667288515717;Inf
0,90338871860876679;0,398530966602265835;0,000199131355620921;0,3446606507059187;Inf
0,47058346541598439;0,365059100324288011;0,005425552374217660;0,9578510813880712;Inf
0,92287850379943848;0,435032330104149878;0,009393273254390806;0,1713733985088766;Inf
0,66246491996571422;0,441721235052682459;0,006488829732406885;0,5537807107903063;Inf
0,77846111916005611;0,468457979266531765;0,009812383165117353;0,4521889225579798;Inf
0,59911873447708786;0,098093477194197476;0,006426107124425471;0,7818926442414522;Inf
0,64702572859823704;0,091119251446798444;0,005399371702224016;0,6310959602706134;Inf
0,69392694206908345;0,300295058870688081;0,003900950029492378;0,5513300560414791;Inf
0,07151946960948408;0,496077749063260853;0,005705128561239690;0,4765197550877929;Inf
0,54753368929959834;0,077448878902941942;0,006940249691251665;0,2813181725796312;Inf
0,86674810433760285;0,242919501033611596;0,002290674641262740;0,2518122268375009;Inf
0,50847859308123589;0,055247701820917428;0,004627292053773999;0,4107688022777438;Inf
0,64888002327643335;0,206729966099373996;0,003217999399639666;0,4729943459387869;Inf
0,21935371775180101;0,332413541153073311;0,005692117060534656;0,1131895768921822;Inf
0,86488493368960917;0,048989745322614908;0,002907026836182922;0,4690948699135333;Inf
0,74797735991887748;0,460182422539219260;0,006281448146328330;0,4384708011057228;Inf
0,20511162537150085;0,286485851742327213;0,007467870623804629;0,4050905150361359;Inf
0,01943969330750406;0,428512242273427546;0,007330198101699353;0,4150945185683668;Inf
0,75233607273548841;0,261887081433087587;0,003962213725317270;0,6351273865438998;Inf
0,94556744419969618;0,355157425161451101;0,004738646054174751;0,4958824999630451;Inf
0,87606529030017555;0,069289048667997122;0,002412143682595343;0,0770324699115008;Inf
0,40751182264648378;0,099549676990136504;0,009582191109657287;0,3924449002370238;Inf
0,33431965974159539;0,451914294040761888;0,004493916213978082;0,5292656859382987;Inf
0,83181935804896057;0,474353939644061029;0,002159475556109101;0,5300351693294942;Inf
0,43015838111750782;0,246363367885351181;0,004161086592357606;0,2536838131491095;Inf
0,30123955733142793;0,322034518932923675;0,008155030081979930;0,4732911046594381;Inf
0,25800262158736587;0,036868789815343916;0,007244565936271101;0,2514238846488297;Inf
0,71868507750332355;0,102352762012742460;0,007863676820416004;0,3937394993845373;Inf
0,51371721294708550;0,133016619249247015;0,006313537501264363;0,0653500976040959;Inf
0,52379084425047040;0,401293675648048520;0,005972948726266623;0,0272121666930616;Inf
0,52570822485722601;0,111828326596878469;0,007846852645743639;0,2518995406571776;Inf
0,08920296514406800;0,175374078215099871;0,008603361994028091;0,2592557393945754;Inf
0,34790660627186298;0,193367476458661258;0,001478295347187668;0,5530524570494890;Inf
0,67555975145660341;0,337206333875656128;0,004562291200272739;0,1174465089570731;Inf
0,26004100311547518;0,454543647589161992;0,007046447170432658;0,0981227818410844;Inf
0,48691132850944996;0,169782185810618103;0,008932275380939245;0,8071798069868237;Inf
0,18658661074005067;0,096963384188711643;0,002156880637630820;0,6879505496472120;Inf
0,89469897374510765;0,141063860617578030;0,003183666248805821;0,9689889037981629;Inf
0,14881181041710079;0,043703251634724438;0,002332013635896146;0,0641659242101014;Inf
0,02080494002439082;0,198048986028879881;0,003009134724270553;0,4746990681160241;Inf
0,86839622212573886;0,036156507092528045;0,003345005360897631;0,6062813284806907;Inf
0,85817626374773681;0,278242722852155566;0,001288269544020295;0,7297346973791718;Inf
0,60124025819823146;0,263861059094779193;0,003377088380511850;0,1952365376055241;Inf
0,70235095173120499;0,405707190744578838;0,001203328578267246;0,8157432358711958;Inf
0,36636922322213650;0,152005822514183819;0,002878860887140035;0,1761114099062979;Inf
0,42803409765474498;0,115842400933615863;0,007538499808870256;0,0958311276044697;Inf
0,31101536354981363;0,211113166180439293;0,007965761194936931;0,0548118620645255;Inf
0,37542731384746730;0,370580367860384285;0,008590967573691160;0,2303453031927347;Inf
0,01837823330424726;0,111210803384892642;0,008552436856552959;0,3309036651626229;Inf
0,95007110759615898;0,418047426268458366;0,007433559582568705;0,1315277533140033;Inf
0,25458576367236674;0,161381220212206244;0,009527092133648694;0,8775609615258873;Inf
0,73689039982855320;0,048737550154328346;0,006187325671780854;0,8727743946947157;Inf
0,74089148710481822;0,132753002806566656;0,002269977543037385;0,2754959568846971;Inf
0,77269222470931709;0,087727326783351600;0,002298929030075669;0,1373454115819186;Inf
0,90354914707131684;0,022998314118012786;0,002230329774320125;0,7532547083683312;Inf
0,32378517184406519;0,457433158182539046;0,000118704943452030;0,1093129711225629;Inf
0,82065085391514003;0,147226067492738366;0,007972389601636678;0,4542821599170566;Inf
0,22148544504307210;0,346436510444618762;0,006247977856546641;0,8407455054111779;Inf
0,82508607464842498;0,164748020819388330;0,001753163766115904;0,5492407104466110;Inf
0,05686351307667792;0,444420424639247358;0,009194387053139508;0,5441959516610950;Inf
0,89896836387924850;0,484800195437856019;0,003116334977094084;0,5341984792612493;Inf
0,01991721079684794;0,469839753815904260;0,009517835115548224;0,0519655353855342;Inf
0,69173890585079789;0,138289574417285621;0,004772691694088281;0,7394638301339000;Inf
0,56657587783411145;0,016503027291037142;0,008300524412188679;0,9203573071863502;Inf
0,68827173230238259;0,199629282229579985;0,006337555793579668;0,6318671335466206;Inf
0,26655251532793045;0,246737185050733387;0,008409806932322681;0,9857351866085082;Inf
0,29276227089576423;0,070229811011813581;0,003610830833204091;0,6194905899465084;Inf
0,26172183477319777;0,429399840184487402;0,003237410762812942;0,9866193726193160;Inf
0,73652469250373542;0,405188617995008826;0,006182870401535184;0,0825362475588918;Inf
0,53448636946268380;0,300901678507216275;0,008174926789943129;0,7692661569453776;Inf
0,84292157297022641;0,227803215151652694;0,008516183774918319;0,8103991523385048;Inf
0,64526860695332289;0,449435799848288298;0,007834522391203792;0,1037103105336428;Inf
0,00469960249029100;0,231017315294593573;0,007225565209519118;0,8765577459707856;Inf
0,29945526854135096;0,253466456546448171;0,003523360346443951;0,0121599822305143;Inf
0,52384745120070875;0,107099061016924679;0,002593198504764587;0,1512170375790447;Inf
0,84564103535376489;0,372827815823256969;0,004225801178254187;0,1078419724944979;Inf
0,06829403527081013;0,000541805173270404;0,008556575470138342;0,4574756843503565;Inf
0,33401897456496954;0,396373119670897722;0,009503246871754528;0,8778728693723679;Inf
0,58052186435088515;0,342234459123574197;0,002250944857951254;0,9667886302340776;Inf
0,30270506930537522;0,060812199255451560;0,006261009005829692;0,9764963381458074;Inf
0,60975452139973640;0,141380962333641946;0,003388207482639700;0,6550704666879028;Inf
0,74088778882287443;0,491631913580931723;0,003562418667133898;0,1648618869949132;Inf
