"rep";"lac";"mu";"gam";"laa";"K"
1;0,467161613609642;0,139132912177593;0,00993259291630238;0,216527407430112;Inf
1;0,417276483681053;0,485475810430944;0,0099655992386397;0,352888356335461;Inf
1;0,153331847302616;0,167494577355683;0,00725387018290348;0,256009599100798;Inf
1;0,21509990086779;0,134433362353593;0,00857424393063411;0,128170263953507;Inf
1;0,177870457526296;0,444484278280288;0,00658280806266703;0,445429172366858;Inf
1;0,413643753062934;0,309916240815073;0,00916843780316412;0,25407608281821;Inf
1;0,15154886469245;0,362724350113422;0,00716987790772691;0,368304053507745;Inf
1;0,151635713409632;0,191807749122381;0,00997996129095554;0,108478520903736;Inf
1;0,12890124451369;0,388490412570536;0,00902905606664717;0,338091504294425;Inf
1;0,121251793392003;0,296300157997757;0,00743121083709411;0,210496464464813;Inf
1;0,312749774567783;0,486102236993611;0,00769386000465602;0,25965076200664;Inf
1;0,14492329666391;0,462776992190629;0,00670519954175688;0,158326171804219;Inf
1;0,397275087889284;0,320500211138278;0,00526007802225649;0,429632691387087;Inf
1;0,392526190914214;0,130239639803767;0,0072936155658681;0,156163953058422;Inf
